"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 30 09:47:21 GMT 2022","Fri Dec 30 09:47:22 GMT 2022","475","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_very_long_name-invalid_empty]","This test used parametrize fixture here, 35 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by id and
        checks if the pet's name and status have been updated"
"passed","Fri Dec 30 09:47:09 GMT 2022","Fri Dec 30 09:47:09 GMT 2022","157","tests","test_pet","TestPets","","","test_get_pet_invalid_status[whitespace]","Parameterization is used here, 5 tests will run.
        Returns an empty list as there are no pets with that status"
"passed","Fri Dec 30 09:47:40 GMT 2022","Fri Dec 30 09:47:41 GMT 2022","158","tests","test_user","","","","test_get_login_negative[one int-one simbol]",""
"passed","Fri Dec 30 09:47:36 GMT 2022","Fri Dec 30 09:47:36 GMT 2022","158","tests","test_user","","","","test_get_login_positive[lower-upper]",""
"passed","Fri Dec 30 09:47:37 GMT 2022","Fri Dec 30 09:47:37 GMT 2022","156","tests","test_user","","","","test_get_login_positive[int-upper]",""
"skipped","Fri Dec 30 09:47:31 GMT 2022","Fri Dec 30 09:47:31 GMT 2022","161","tests","test_user","","","","test_post_new_user_negative[empty-simbols]","Creates new user, verifies if the user is created"
"passed","Fri Dec 30 09:47:39 GMT 2022","Fri Dec 30 09:47:39 GMT 2022","158","tests","test_user","","","","test_get_login_negative[backspace-very long name]",""
"failed","Fri Dec 30 09:47:18 GMT 2022","Fri Dec 30 09:47:19 GMT 2022","489","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_whitespace_integer-invalid_whitespace]","This test used parametrize fixture here, 35 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by id and
        checks if the pet's name and status have been updated"
"skipped","Fri Dec 30 09:47:33 GMT 2022","Fri Dec 30 09:47:33 GMT 2022","165","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-simbols]","Creates new user, verifies if the user is created"
"passed","Fri Dec 30 09:47:35 GMT 2022","Fri Dec 30 09:47:35 GMT 2022","480","tests","test_user","","","","test_put_user","Create user, update user, verifies if the user is updated"
"passed","Fri Dec 30 09:47:11 GMT 2022","Fri Dec 30 09:47:12 GMT 2022","478","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_empty-invalid_empty]","This test used parametrize fixture here, 35 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by id and
        checks if the pet's name and status have been updated"
"passed","Fri Dec 30 09:47:36 GMT 2022","Fri Dec 30 09:47:36 GMT 2022","162","tests","test_user","","","","test_get_login_positive[upper-lower]",""
"passed","Fri Dec 30 09:47:38 GMT 2022","Fri Dec 30 09:47:38 GMT 2022","157","tests","test_user","","","","test_get_login_negative[backspace-int]",""
"passed","Fri Dec 30 09:47:13 GMT 2022","Fri Dec 30 09:47:14 GMT 2022","480","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_russian_string-invalid_empty]","This test used parametrize fixture here, 35 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by id and
        checks if the pet's name and status have been updated"
"failed","Fri Dec 30 09:47:18 GMT 2022","Fri Dec 30 09:47:18 GMT 2022","478","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_whitespace_integer-invalid_symbol]","This test used parametrize fixture here, 35 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by id and
        checks if the pet's name and status have been updated"
"passed","Fri Dec 30 09:47:38 GMT 2022","Fri Dec 30 09:47:38 GMT 2022","155","tests","test_user","","","","test_get_login_negative[backspace-empty]",""
"passed","Fri Dec 30 09:47:37 GMT 2022","Fri Dec 30 09:47:37 GMT 2022","156","tests","test_user","","","","test_get_login_negative[empty-empty]",""
